tweet	label
@user @user @user @user where s antifa for alex jones ? ? ? no where to be found .	0
@user @user anything against a conservative must be believed . liberals get a pass .	0
@user @user you are so close .	0
@user he had to talk about how great he was because nobody else was .	0
@user you were made a fooln of last night by kavanaugh so like a spiteful child seeking attention youngo on your wide eyed rant . you are an embarrassment to the chamber and this country	1
@user @user who really listens to those post menapausal angry yentas except hardcore liberals and femanazis ?	1
@user like if you didn t get fired from espn	1
@user you are so beautiful	0
@user he is a dumbass ! ! ! ! !	1
@user @user @user @user @user thank you mama cookie she is my long distance cousin . she will treat you well .	0
@user i was kind of shocked . he is gone now . from my feed at least	0
@user @user he s so tired of all these liberals everywhere . he s afraid all this will go away . . . . . his money . his power . his tax payer paid junkets . his unbridled arrogance is sick . keep the pressure on ! it s working .	1
@user @user @user isn t it funny how they want gun control but they partner up with snoop dog	0
@user get the hell out of my country that u hate @user the u have trashed & weaponized our govt for <number> yrs to destroy us & quit telling our kids to hate the best county your a disgrace !	0
@user aaaaaaaaa that s so exciting ! ! ! the majority of my friends are in second year at this point so the blow i m about to receive from moving to a whole ass other country hasn t hit yet . . . . i m doing film studies because i hate myself apparently <annoyed> wbu babie	1
@user @user @user that means you are a max lvl . twitter user and maybe should try a new game	0
"@user @user @user it ' s same video posted before . what i did was note that if different race had been in play , it would have been considered hate . "" thus , by objective standards , either that was "" hate , "" or you liberals can not complain about negative references to "" black men . "" bye - bye , race card . """	0
@user tough to say because football manages to appeal to all sides of the spectrum except maybe the far most liberals . . . ( sorry for the rant lol )	0
levi strauss takes stand on gun control san francisco levistrauss & company america safer tomorrow fund url url	0
"@user @user @user @user @user @user nobody wants to take your guns , we just want gun control of what guns we will allow you to have "" . """	1
@user i agree <percent> & then some ! please go to work @user ! that ' s <number> senators who need to please take a stand against the obstructionist liberals ! quit allowing them to make you look inept ! lead or resign ! @user url	0
<number> . the last minute of this video is absolutely priceless <number> . facts : obama separated 9 0 k kids and there were no protests liberals : *silence* url	0
@user a few comics i never met i really want to meet now and he is one of them ha	0
@user @user let s not discuss fault rn . if this happened he is <percent> to blame . let s first get reasonable amount of evidence before presuming he is guilty	0
@user damages she is	0
panic in dc - sessions sent letter to supreme court re : direction for him to unrecuse himself . . . wwg1wga q a non @user maga walk away @user @user @user @user @user @user @user @user @user @user url	0
@user of course she is .	0
@user @user @user almost every one i talked to at work today said fuck canelo . he is the new mayweather	1
@user definitely not as a democracy because its a constitutional republic ! !	0
@user @user tears of joy ?	0
@user @user @user i thought conservatives were the ones trying to rewrite history ? url	0
@user @user she is indeed very cute	0
@user oh dear . i m so sorry you are having migraine . i have them as well . sending up prayers for you . $EMOJI$ $EMOJI$ $EMOJI$	0
